,Ticker,Date,CLOSE
2248835,COUP,2019-03-29,90.98
2248856,COUP,2019-04-30,103.33
2248878,COUP,2019-05-31,109.21
2248898,COUP,2019-06-28,126.61
2248920,COUP,2019-07-31,135.71
2248942,COUP,2019-08-30,138.93
2248962,COUP,2019-09-30,129.57
2248985,COUP,2019-10-31,137.49
2249005,COUP,2019-11-29,153.49
2249026,COUP,2019-12-31,146.25
2249047,COUP,2020-01-31,161.15
2249066,COUP,2020-02-28,149.75
2249088,COUP,2020-03-31,139.73
2249109,COUP,2020-04-30,176.09
2249129,COUP,2020-05-29,227.51
2249151,COUP,2020-06-30,277.04
2249173,COUP,2020-07-31,306.45
2249194,COUP,2020-08-31,327.74
2249215,COUP,2020-09-30,274.24
2249237,COUP,2020-10-30,267.7
2249257,COUP,2020-11-30,328.91
2249279,COUP,2020-12-31,338.91
61365,CPRT,1995-01-31,0.7708325625
61384,CPRT,1995-02-28,0.786457546875
61406,CPRT,1995-03-31,0.791665875
61424,CPRT,1995-04-28,0.848957484375
61446,CPRT,1995-05-31,0.874999125
61468,CPRT,1995-06-30,0.94791571875
61487,CPRT,1995-07-31,0.8567699765625
61510,CPRT,1995-08-31,0.91666575
61530,CPRT,1995-09-29,0.94791571875
61552,CPRT,1995-10-31,0.94791571875
61573,CPRT,1995-11-30,0.994790671875
61593,CPRT,1995-12-29,1.09374890625
61615,CPRT,1996-01-31,1.23958209375
61635,CPRT,1996-02-29,1.1666655
61656,CPRT,1996-03-29,1.03124896875
61677,CPRT,1996-04-30,1.13541553125
61699,CPRT,1996-05-31,0.7083326249999999
61719,CPRT,1996-06-28,0.6874993125
61741,CPRT,1996-07-31,0.666666
61763,CPRT,1996-08-30,0.682290984375
61783,CPRT,1996-09-30,0.8229158437499999
61806,CPRT,1996-10-31,0.7656242343749999
61826,CPRT,1996-11-29,0.7291659375
61847,CPRT,1996-12-31,0.5468744531249999
61869,CPRT,1997-01-31,0.7187492812499999
61888,CPRT,1997-02-28,0.7083326249999999
58166,CPRT,1997-03-31,0.671874328125
58188,CPRT,1997-04-30,0.541666125
58209,CPRT,1997-05-30,0.6458326875
58230,CPRT,1997-06-30,0.6874993125
58252,CPRT,1997-07-31,0.744790921875
58273,CPRT,1997-08-29,0.7708325625
58294,CPRT,1997-09-30,0.734374265625
58317,CPRT,1997-10-31,0.723957609375
58336,CPRT,1997-11-28,0.7265617734375
58358,CPRT,1997-12-31,0.744790921875
58378,CPRT,1998-01-30,0.744790921875
58397,CPRT,1998-02-27,0.7526034140625
58419,CPRT,1998-03-31,0.69791596875
58440,CPRT,1998-04-30,0.83984291015625
58460,CPRT,1998-05-29,0.7473950859374999
58482,CPRT,1998-06-30,0.963540703125
58504,CPRT,1998-07-31,0.890624109375
58525,CPRT,1998-08-31,0.807290859375
58546,CPRT,1998-09-30,0.92708240625
58568,CPRT,1998-10-30,0.91666575
58588,CPRT,1998-11-30,0.963540703125
58610,CPRT,1998-12-31,1.348956984375
58629,CPRT,1999-01-29,1.291665375
58648,CPRT,1999-02-26,1.458331875
58671,CPRT,1999-03-31,1.7291649375
58692,CPRT,1999-04-30,1.51041515625
58712,CPRT,1999-05-28,1.5208318125
58734,CPRT,1999-06-30,1.7708315625
58755,CPRT,1999-07-30,1.999998
58777,CPRT,1999-08-31,1.82291484375
58798,CPRT,1999-09-30,1.536456796875
58819,CPRT,1999-10-29,1.91666475
58840,CPRT,1999-11-30,2.1666645
58862,CPRT,1999-12-31,3.624996375
58882,CPRT,2000-01-31,2.8333305
58902,CPRT,2000-02-29,3.505204828125
58925,CPRT,2000-03-31,2.91666375
58944,CPRT,2000-04-28,2.874997125
58966,CPRT,2000-05-31,2.958330375
58988,CPRT,2000-06-30,2.666664
59008,CPRT,2000-07-31,2.208331125
59031,CPRT,2000-08-31,2.82291384375
59051,CPRT,2000-09-29,2.3124976875
59073,CPRT,2000-10-31,2.51041415625
59094,CPRT,2000-11-30,2.8333305
59114,CPRT,2000-12-29,3.58332975
59135,CPRT,2001-01-31,3.13541353125
59154,CPRT,2001-02-28,3.15624684375
59176,CPRT,2001-03-30,3.4149965849999995
59196,CPRT,2001-04-30,3.818329515
59218,CPRT,2001-05-31,3.999996
59239,CPRT,2001-06-29,4.874995125
59260,CPRT,2001-07-31,4.72999527
59283,CPRT,2001-08-31,4.104995895
59298,CPRT,2001-09-28,4.668328665
59321,CPRT,2001-10-31,4.891661775
59342,CPRT,2001-11-30,5.71332762
59362,CPRT,2001-12-31,6.061660604999999
59383,CPRT,2002-01-31,5.65
59402,CPRT,2002-02-28,4.3475
59422,CPRT,2002-03-28,4.485
59444,CPRT,2002-04-30,3.8475
59466,CPRT,2002-05-31,4.1075
59486,CPRT,2002-06-28,4.0575
59508,CPRT,2002-07-31,3.325
59530,CPRT,2002-08-30,3.5175
59550,CPRT,2002-09-30,2.7125
59573,CPRT,2002-10-31,2.6675
59593,CPRT,2002-11-29,3.0225
59614,CPRT,2002-12-31,2.96
59635,CPRT,2003-01-31,2.57
59654,CPRT,2003-02-28,1.9525
59675,CPRT,2003-03-31,1.92
59696,CPRT,2003-04-30,2.11
59717,CPRT,2003-05-30,2.245
59738,CPRT,2003-06-30,2.3625
59760,CPRT,2003-07-31,2.3425
59781,CPRT,2003-08-29,2.51
59802,CPRT,2003-09-30,2.7
59825,CPRT,2003-10-31,3.1175
59844,CPRT,2003-11-28,3.0
59866,CPRT,2003-12-31,4.125
59886,CPRT,2004-01-30,4.2125
59905,CPRT,2004-02-27,4.91
59928,CPRT,2004-03-31,5.4325
59949,CPRT,2004-04-30,4.74
59969,CPRT,2004-05-28,6.1625
59990,CPRT,2004-06-30,6.675
60011,CPRT,2004-07-30,5.5625
60033,CPRT,2004-08-31,5.43
60054,CPRT,2004-09-30,4.7325
60075,CPRT,2004-10-29,4.645
60096,CPRT,2004-11-30,5.4
60118,CPRT,2004-12-31,6.58
60138,CPRT,2005-01-31,5.745
60157,CPRT,2005-02-28,5.825
60179,CPRT,2005-03-31,5.89
60200,CPRT,2005-04-29,5.42
60221,CPRT,2005-05-31,6.1975
60243,CPRT,2005-06-30,5.95
60263,CPRT,2005-07-29,6.115
60286,CPRT,2005-08-31,6.1725
60307,CPRT,2005-09-30,5.9675
60328,CPRT,2005-10-31,5.8475
60349,CPRT,2005-11-30,6.295
60370,CPRT,2005-12-30,5.765
60390,CPRT,2006-01-31,6.2975
60409,CPRT,2006-02-28,6.46
60432,CPRT,2006-03-31,6.8625
60451,CPRT,2006-04-28,6.7125
60473,CPRT,2006-05-31,6.86
60495,CPRT,2006-06-30,6.14
60515,CPRT,2006-07-31,6.66
60538,CPRT,2006-08-31,7.0175
60558,CPRT,2006-09-29,7.0475
60580,CPRT,2006-10-31,7.2325
60601,CPRT,2006-11-30,7.5525
60621,CPRT,2006-12-29,7.5
60641,CPRT,2007-01-31,7.36
60660,CPRT,2007-02-28,7.3625
60682,CPRT,2007-03-30,7.0025
60702,CPRT,2007-04-30,7.245
60724,CPRT,2007-05-31,7.7975
60745,CPRT,2007-06-29,7.6475
60766,CPRT,2007-07-31,7.035
60789,CPRT,2007-08-31,7.335
60808,CPRT,2007-09-28,8.5975
60831,CPRT,2007-10-31,9.595
60852,CPRT,2007-11-30,9.34
60872,CPRT,2007-12-31,10.6375
60893,CPRT,2008-01-31,10.22
60913,CPRT,2008-02-29,10.415
60933,CPRT,2008-03-31,9.69
60955,CPRT,2008-04-30,10.2175
60976,CPRT,2008-05-30,11.25
60997,CPRT,2008-06-30,10.705
61019,CPRT,2008-07-31,10.965
61040,CPRT,2008-08-29,11.0025
61061,CPRT,2008-09-30,9.5
61084,CPRT,2008-10-31,8.725
61103,CPRT,2008-11-28,6.6675
61125,CPRT,2008-12-31,6.7975
61145,CPRT,2009-01-30,6.0225
55165,CPRT,2009-02-27,6.755
55187,CPRT,2009-03-31,7.415
55208,CPRT,2009-04-30,7.8475
55228,CPRT,2009-05-29,7.6725
55250,CPRT,2009-06-30,8.6675
55272,CPRT,2009-07-31,8.8275
55293,CPRT,2009-08-31,8.835
55314,CPRT,2009-09-30,8.3025
55336,CPRT,2009-10-30,8.0425
55356,CPRT,2009-11-30,8.105
55378,CPRT,2009-12-31,9.1575
55397,CPRT,2010-01-29,8.44
55416,CPRT,2010-02-26,8.92
55439,CPRT,2010-03-31,8.9
55460,CPRT,2010-04-30,8.9225
55480,CPRT,2010-05-28,8.975
55502,CPRT,2010-06-30,8.9525
55523,CPRT,2010-07-30,9.11
55545,CPRT,2010-08-31,8.2625
55566,CPRT,2010-09-30,8.2425
55587,CPRT,2010-10-29,8.465
55608,CPRT,2010-11-30,8.87
55630,CPRT,2010-12-31,9.3375
55650,CPRT,2011-01-31,9.8125
55669,CPRT,2011-02-28,10.5025
55692,CPRT,2011-03-31,10.8325
55712,CPRT,2011-04-29,11.3425
55733,CPRT,2011-05-31,11.75
55755,CPRT,2011-06-30,11.65
55775,CPRT,2011-07-29,10.8625
55798,CPRT,2011-08-31,10.76
55819,CPRT,2011-09-30,9.78
55840,CPRT,2011-10-31,10.8875
55861,CPRT,2011-11-30,11.2325
55882,CPRT,2011-12-30,11.9725
55902,CPRT,2012-01-31,11.76
55922,CPRT,2012-02-29,12.445
55944,CPRT,2012-03-30,13.035
55964,CPRT,2012-04-30,13.205
55986,CPRT,2012-05-31,13.555
56007,CPRT,2012-06-29,11.845
56028,CPRT,2012-07-31,11.88
56051,CPRT,2012-08-31,13.355
56070,CPRT,2012-09-28,13.865
56091,CPRT,2012-10-31,14.395
56112,CPRT,2012-11-30,15.105
56132,CPRT,2012-12-31,14.75
56153,CPRT,2013-01-31,17.955
56172,CPRT,2013-02-28,17.07
56192,CPRT,2013-03-28,17.14
56214,CPRT,2013-04-30,17.625
56236,CPRT,2013-05-31,17.195
56256,CPRT,2013-06-28,15.4
56278,CPRT,2013-07-31,16.255
56300,CPRT,2013-08-30,15.885
56320,CPRT,2013-09-30,15.895
56343,CPRT,2013-10-31,16.115
56363,CPRT,2013-11-29,17.215
56384,CPRT,2013-12-31,18.325
56405,CPRT,2014-01-31,17.14
56424,CPRT,2014-02-28,18.215
56445,CPRT,2014-03-31,18.195
56466,CPRT,2014-04-30,18.135
56487,CPRT,2014-05-30,17.785
56508,CPRT,2014-06-30,17.98
56530,CPRT,2014-07-31,16.69
56551,CPRT,2014-08-29,17.215
56572,CPRT,2014-09-30,15.6575
56595,CPRT,2014-10-31,16.72
56614,CPRT,2014-11-28,18.17
56636,CPRT,2014-12-31,18.245
56656,CPRT,2015-01-30,18.3
56675,CPRT,2015-02-27,18.71
56697,CPRT,2015-03-31,18.785
56718,CPRT,2015-04-30,17.785
56738,CPRT,2015-05-29,17.3
56760,CPRT,2015-06-30,17.74
56782,CPRT,2015-07-31,18.015
56803,CPRT,2015-08-31,17.51
56824,CPRT,2015-09-30,16.45
56846,CPRT,2015-10-30,18.105
56866,CPRT,2015-11-30,19.735
56888,CPRT,2015-12-31,19.005
56907,CPRT,2016-01-29,16.755
56927,CPRT,2016-02-29,18.875
56949,CPRT,2016-03-31,20.385
56970,CPRT,2016-04-29,21.42
56991,CPRT,2016-05-31,24.755
57013,CPRT,2016-06-30,24.505
57033,CPRT,2016-07-29,25.22
57056,CPRT,2016-08-31,25.51
57077,CPRT,2016-09-30,26.78
57098,CPRT,2016-10-31,26.235
57119,CPRT,2016-11-30,27.36
57140,CPRT,2016-12-30,27.705
57160,CPRT,2017-01-31,28.37
57179,CPRT,2017-02-28,29.57
57202,CPRT,2017-03-31,30.965
57221,CPRT,2017-04-28,30.9
57243,CPRT,2017-05-31,31.19
57265,CPRT,2017-06-30,31.79
57285,CPRT,2017-07-31,31.49
57308,CPRT,2017-08-31,32.69
57328,CPRT,2017-09-29,34.37
57350,CPRT,2017-10-31,36.29
57371,CPRT,2017-11-30,43.16
57391,CPRT,2017-12-29,43.19
57412,CPRT,2018-01-31,44.07
57431,CPRT,2018-02-28,46.81
57452,CPRT,2018-03-29,50.93
57473,CPRT,2018-04-30,51.08
57495,CPRT,2018-05-31,54.83
57516,CPRT,2018-06-29,56.56
57537,CPRT,2018-07-31,57.39
57560,CPRT,2018-08-31,64.31
57579,CPRT,2018-09-28,51.53
57602,CPRT,2018-10-31,48.91
57623,CPRT,2018-11-30,51.18
57642,CPRT,2018-12-31,47.78
57663,CPRT,2019-01-31,50.63
57682,CPRT,2019-02-28,58.67
57703,CPRT,2019-03-29,60.59
57724,CPRT,2019-04-30,67.32
57746,CPRT,2019-05-31,71.48
57766,CPRT,2019-06-28,74.74
57788,CPRT,2019-07-31,77.53
57810,CPRT,2019-08-30,75.39
57830,CPRT,2019-09-30,80.33
57853,CPRT,2019-10-31,82.64
57873,CPRT,2019-11-29,89.0
57894,CPRT,2019-12-31,90.94
57915,CPRT,2020-01-31,101.46
57934,CPRT,2020-02-28,84.48
57956,CPRT,2020-03-31,68.52
57977,CPRT,2020-04-30,80.11
57997,CPRT,2020-05-29,89.39
58019,CPRT,2020-06-30,83.27
58041,CPRT,2020-07-31,93.25
58062,CPRT,2020-08-31,103.32
58083,CPRT,2020-09-30,105.16
58105,CPRT,2020-10-30,110.36
58125,CPRT,2020-11-30,115.45
58147,CPRT,2020-12-31,127.25
2201884,CREE,1995-01-31,0.9375
2201902,CREE,1995-02-28,0.84375
2201924,CREE,1995-03-31,0.96875
2201943,CREE,1995-04-28,1.75
2201965,CREE,1995-05-31,2.744140625
2201987,CREE,1995-06-30,3.58984375
2202007,CREE,1995-07-31,4.8125
2202030,CREE,1995-08-31,6.8125
2202050,CREE,1995-09-29,6.1875
2202072,CREE,1995-10-31,6.140625
2202093,CREE,1995-11-30,4.625
2202113,CREE,1995-12-29,3.6875
2202135,CREE,1996-01-31,3.53125
2202155,CREE,1996-02-29,3.78125
2202176,CREE,1996-03-29,3.8125
2202197,CREE,1996-04-30,4.5625
2202219,CREE,1996-05-31,4.1875
2202239,CREE,1996-06-28,3.75
2202261,CREE,1996-07-31,2.75
2202283,CREE,1996-08-30,2.5625
2202303,CREE,1996-09-30,3.0625
2202326,CREE,1996-10-31,2.875
2202346,CREE,1996-11-29,2.5625
2202367,CREE,1996-12-31,2.34375
2202389,CREE,1997-01-31,3.53125
2202408,CREE,1997-02-28,2.59375
2198406,CREE,1997-03-31,2.5625
2198428,CREE,1997-04-30,3.0
2198449,CREE,1997-05-30,3.125
2198470,CREE,1997-06-30,3.0625
2198492,CREE,1997-07-31,4.75
2198513,CREE,1997-08-29,4.25
2198534,CREE,1997-09-30,4.71875
2198557,CREE,1997-10-31,6.28125
2198576,CREE,1997-11-28,5.3671875
2198598,CREE,1997-12-31,4.6875
2198618,CREE,1998-01-30,3.8125
2198637,CREE,1998-02-27,4.0625
2198659,CREE,1998-03-31,4.15625
2198680,CREE,1998-04-30,4.171875
2198700,CREE,1998-05-29,3.859375
2198722,CREE,1998-06-30,3.75
2198744,CREE,1998-07-31,3.53125
2198765,CREE,1998-08-31,2.6875
2198786,CREE,1998-09-30,3.875
2198808,CREE,1998-10-30,6.3125
2198828,CREE,1998-11-30,9.3125
2198850,CREE,1998-12-31,11.96875
2198869,CREE,1999-01-29,10.6875
2198888,CREE,1999-02-26,8.171875
2198911,CREE,1999-03-31,11.734375
2198932,CREE,1999-04-30,10.5
2198952,CREE,1999-05-28,13.765625
2198974,CREE,1999-06-30,19.234375
2198995,CREE,1999-07-30,15.46875
2199017,CREE,1999-08-31,16.90625
2199038,CREE,1999-09-30,16.96875
2199059,CREE,1999-10-29,21.34375
2199080,CREE,1999-11-30,28.5625
2199102,CREE,1999-12-31,42.6875
2199122,CREE,2000-01-31,47.0625
2199142,CREE,2000-02-29,93.9375
2199165,CREE,2000-03-31,56.4375
2199184,CREE,2000-04-28,72.75
2199206,CREE,2000-05-31,60.7421875
2199228,CREE,2000-06-30,66.75
2199248,CREE,2000-07-31,56.21875
2199271,CREE,2000-08-31,68.875
2199291,CREE,2000-09-29,58.125
2199313,CREE,2000-10-31,49.625
2199334,CREE,2000-11-30,28.0625
2199354,CREE,2000-12-29,35.53125
2199375,CREE,2001-01-31,34.5
2199394,CREE,2001-02-28,21.0
2199416,CREE,2001-03-30,14.97
2199436,CREE,2001-04-30,21.53
2199458,CREE,2001-05-31,28.7
2199479,CREE,2001-06-29,26.145
2199500,CREE,2001-07-31,24.46
2199523,CREE,2001-08-31,20.97
2199538,CREE,2001-09-28,14.78
2199561,CREE,2001-10-31,17.95
2199582,CREE,2001-11-30,24.86
2199602,CREE,2001-12-31,29.46
2199623,CREE,2002-01-31,19.14
2199642,CREE,2002-02-28,14.07
2199662,CREE,2002-03-28,13.63
2199684,CREE,2002-04-30,11.79
2199706,CREE,2002-05-31,11.48
2199726,CREE,2002-06-28,13.23
2199748,CREE,2002-07-31,15.12
2199770,CREE,2002-08-30,13.76
2199790,CREE,2002-09-30,12.5
2199813,CREE,2002-10-31,17.25
2199833,CREE,2002-11-29,23.66
2199854,CREE,2002-12-31,16.35
2199875,CREE,2003-01-31,17.96
2199894,CREE,2003-02-28,17.02
2199915,CREE,2003-03-31,18.52
2199936,CREE,2003-04-30,19.95
2199957,CREE,2003-05-30,24.57
2199978,CREE,2003-06-30,16.28
2200000,CREE,2003-07-31,13.36
2200021,CREE,2003-08-29,15.82
2200042,CREE,2003-09-30,18.52
2200065,CREE,2003-10-31,17.76
2200084,CREE,2003-11-28,18.37
2200106,CREE,2003-12-31,17.69
2200126,CREE,2004-01-30,25.07
2200145,CREE,2004-02-27,23.95
2200168,CREE,2004-03-31,22.3
2200189,CREE,2004-04-30,18.55
2200209,CREE,2004-05-28,23.01
2200230,CREE,2004-06-30,23.28
2200251,CREE,2004-07-30,22.38
2200273,CREE,2004-08-31,25.01
2200294,CREE,2004-09-30,30.53
2200315,CREE,2004-10-29,34.51
2200336,CREE,2004-11-30,35.78
2200358,CREE,2004-12-31,40.08
2200378,CREE,2005-01-31,24.03
2200397,CREE,2005-02-28,23.52
2200419,CREE,2005-03-31,21.75
2200440,CREE,2005-04-29,24.19
2200461,CREE,2005-05-31,30.04
2200483,CREE,2005-06-30,25.47
2200503,CREE,2005-07-29,29.65
2200526,CREE,2005-08-31,25.64
2200547,CREE,2005-09-30,25.02
2200568,CREE,2005-10-31,24.04
2200589,CREE,2005-11-30,26.83
2200610,CREE,2005-12-30,25.24
2200630,CREE,2006-01-31,26.13
2200649,CREE,2006-02-28,29.95
2200672,CREE,2006-03-31,32.81
2200691,CREE,2006-04-28,29.82
2200713,CREE,2006-05-31,25.65
2200735,CREE,2006-06-30,23.76
2200755,CREE,2006-07-31,19.73
2200778,CREE,2006-08-31,18.62
2200798,CREE,2006-09-29,20.11
2200820,CREE,2006-10-31,21.99
2200841,CREE,2006-11-30,19.79
2200861,CREE,2006-12-29,17.32
2200881,CREE,2007-01-31,15.38
2200900,CREE,2007-02-28,17.6
2200922,CREE,2007-03-30,16.46
2200942,CREE,2007-04-30,20.4
2200964,CREE,2007-05-31,22.5
2200985,CREE,2007-06-29,25.85
2201006,CREE,2007-07-31,25.62
2201029,CREE,2007-08-31,26.6
2201048,CREE,2007-09-28,31.1
2201071,CREE,2007-10-31,28.0
2201092,CREE,2007-11-30,24.63
2201112,CREE,2007-12-31,27.47
2201133,CREE,2008-01-31,29.55
2201153,CREE,2008-02-29,30.9
2201173,CREE,2008-03-31,27.96
2201195,CREE,2008-04-30,26.0
2201216,CREE,2008-05-30,25.42
2201237,CREE,2008-06-30,22.81
2201259,CREE,2008-07-31,19.4
2201280,CREE,2008-08-29,23.31
2201301,CREE,2008-09-30,22.78
2201324,CREE,2008-10-31,19.63
2201343,CREE,2008-11-28,15.88
2201365,CREE,2008-12-31,15.87
2201385,CREE,2009-01-30,19.93
2195405,CREE,2009-02-27,19.64
2195427,CREE,2009-03-31,23.53
2195448,CREE,2009-04-30,27.39
2195468,CREE,2009-05-29,30.43
2195490,CREE,2009-06-30,29.39
2195512,CREE,2009-07-31,32.06
2195533,CREE,2009-08-31,36.84
2195554,CREE,2009-09-30,36.75
2195576,CREE,2009-10-30,42.1
2195596,CREE,2009-11-30,47.83
2195618,CREE,2009-12-31,56.37
2195637,CREE,2010-01-29,55.91
2195656,CREE,2010-02-26,67.83
2195679,CREE,2010-03-31,70.22
2195700,CREE,2010-04-30,73.21
2195720,CREE,2010-05-28,66.37
2195742,CREE,2010-06-30,60.03
2195763,CREE,2010-07-30,70.84
2195785,CREE,2010-08-31,53.54
2195806,CREE,2010-09-30,54.29
2195827,CREE,2010-10-29,51.29
2195848,CREE,2010-11-30,65.18
2195870,CREE,2010-12-31,65.89
2195890,CREE,2011-01-31,50.49
2195909,CREE,2011-02-28,52.67
2195932,CREE,2011-03-31,46.16
2195952,CREE,2011-04-29,40.74
2195973,CREE,2011-05-31,43.89
2195995,CREE,2011-06-30,33.59
2196015,CREE,2011-07-29,32.86
2196038,CREE,2011-08-31,32.43
2196059,CREE,2011-09-30,25.98
2196080,CREE,2011-10-31,26.64
2196101,CREE,2011-11-30,24.88
2196122,CREE,2011-12-30,22.04
2196142,CREE,2012-01-31,25.43
2196162,CREE,2012-02-29,30.29
2196184,CREE,2012-03-30,31.63
2196204,CREE,2012-04-30,30.9
2196226,CREE,2012-05-31,25.07
2196247,CREE,2012-06-29,25.67
2196268,CREE,2012-07-31,23.95
2196291,CREE,2012-08-31,28.2
2196310,CREE,2012-09-28,25.53
2196331,CREE,2012-10-31,30.33
2196352,CREE,2012-11-30,32.31
2196372,CREE,2012-12-31,33.98
2196393,CREE,2013-01-31,43.15
2196412,CREE,2013-02-28,45.23
2196432,CREE,2013-03-28,54.71
2196454,CREE,2013-04-30,56.57
2196476,CREE,2013-05-31,62.35
2196496,CREE,2013-06-28,63.86
2196518,CREE,2013-07-31,69.9
2196540,CREE,2013-08-30,55.49
2196560,CREE,2013-09-30,60.19
2196583,CREE,2013-10-31,60.75
2196603,CREE,2013-11-29,55.8
2196624,CREE,2013-12-31,62.57
2196645,CREE,2014-01-31,60.42
2196664,CREE,2014-02-28,61.43
2196685,CREE,2014-03-31,56.56
2196706,CREE,2014-04-30,47.17
2196727,CREE,2014-05-30,48.12
2196748,CREE,2014-06-30,49.95
2196770,CREE,2014-07-31,47.23
2196791,CREE,2014-08-29,45.56
2196812,CREE,2014-09-30,40.95
2196835,CREE,2014-10-31,31.48
2196854,CREE,2014-11-28,36.34
2196876,CREE,2014-12-31,32.22
2196896,CREE,2015-01-30,35.36
2196915,CREE,2015-02-27,39.26
2196937,CREE,2015-03-31,35.49
2196958,CREE,2015-04-30,31.68
2196978,CREE,2015-05-29,30.28
2197000,CREE,2015-06-30,26.03
2197022,CREE,2015-07-31,24.65
2197043,CREE,2015-08-31,27.22
2197064,CREE,2015-09-30,24.23
2197086,CREE,2015-10-30,25.19
2197106,CREE,2015-11-30,27.64
2197128,CREE,2015-12-31,26.67
2197147,CREE,2016-01-29,28.03
2197167,CREE,2016-02-29,31.74
2197189,CREE,2016-03-31,29.1
2197210,CREE,2016-04-29,24.51
2197231,CREE,2016-05-31,24.08
2197253,CREE,2016-06-30,24.44
2197273,CREE,2016-07-29,28.6
2197296,CREE,2016-08-31,24.01
2197317,CREE,2016-09-30,25.72
2197338,CREE,2016-10-31,22.3
2197359,CREE,2016-11-30,25.32
2197380,CREE,2016-12-30,26.39
2197400,CREE,2017-01-31,27.58
2197419,CREE,2017-02-28,27.14
2197442,CREE,2017-03-31,26.73
2197461,CREE,2017-04-28,21.88
2197483,CREE,2017-05-31,23.845
2197505,CREE,2017-06-30,24.65
2197525,CREE,2017-07-31,25.91
2197548,CREE,2017-08-31,24.33
2197568,CREE,2017-09-29,28.19
2197590,CREE,2017-10-31,35.7
2197611,CREE,2017-11-30,35.54
2197631,CREE,2017-12-29,37.14
2197652,CREE,2018-01-31,34.51
2197671,CREE,2018-02-28,37.83
2197692,CREE,2018-03-29,40.31
2197713,CREE,2018-04-30,37.32
2197735,CREE,2018-05-31,46.62
2197756,CREE,2018-06-29,41.57
2197777,CREE,2018-07-31,47.15
2197800,CREE,2018-08-31,48.11
2197819,CREE,2018-09-28,37.87
2197842,CREE,2018-10-31,38.82
2197863,CREE,2018-11-30,44.14
2197882,CREE,2018-12-31,42.775
2197903,CREE,2019-01-31,50.43
2197922,CREE,2019-02-28,54.41
2197943,CREE,2019-03-29,57.22
2197964,CREE,2019-04-30,66.09
2197986,CREE,2019-05-31,55.14
2198006,CREE,2019-06-28,56.18
2198028,CREE,2019-07-31,62.18
2198050,CREE,2019-08-30,42.93
2198070,CREE,2019-09-30,49.0
2198093,CREE,2019-10-31,47.73
2198113,CREE,2019-11-29,44.21
2198134,CREE,2019-12-31,46.15
2198155,CREE,2020-01-31,46.49
2198174,CREE,2020-02-28,44.73
2198196,CREE,2020-03-31,35.46
2198217,CREE,2020-04-30,43.13
2198237,CREE,2020-05-29,52.69
2198259,CREE,2020-06-30,59.19
2198281,CREE,2020-07-31,68.92
2198302,CREE,2020-08-31,63.1
2198323,CREE,2020-09-30,63.74
2198345,CREE,2020-10-30,63.6
2198365,CREE,2020-11-30,90.39
2198387,CREE,2020-12-31,105.9
2198391,CREE,2021-01-07,115.45
1537558,CRL,2000-06-30,22.1875
1537578,CRL,2000-07-31,30.1875
1537601,CRL,2000-08-31,27.4375
1537621,CRL,2000-09-29,34.0
1537643,CRL,2000-10-31,26.25
1537664,CRL,2000-11-30,21.375
1537684,CRL,2000-12-29,27.375
1537705,CRL,2001-01-31,28.2
1537724,CRL,2001-02-28,24.2
1537746,CRL,2001-03-30,24.75
1537766,CRL,2001-04-30,24.8
1537788,CRL,2001-05-31,31.7
1537809,CRL,2001-06-29,34.75
1537830,CRL,2001-07-31,30.3
1537853,CRL,2001-08-31,35.7
1537868,CRL,2001-09-28,35.37
1537891,CRL,2001-10-31,33.6
1537912,CRL,2001-11-30,33.15
1537932,CRL,2001-12-31,33.48
1537953,CRL,2002-01-31,30.55
1537972,CRL,2002-02-28,29.66
1537992,CRL,2002-03-28,31.0
1538014,CRL,2002-04-30,29.95
1538036,CRL,2002-05-31,36.75
1538056,CRL,2002-06-28,35.05
1538078,CRL,2002-07-31,38.1
1538100,CRL,2002-08-30,39.55
1538120,CRL,2002-09-30,39.25
1538143,CRL,2002-10-31,36.75
1538163,CRL,2002-11-29,36.55
1538184,CRL,2002-12-31,38.48
1538205,CRL,2003-01-31,29.78
1538224,CRL,2003-02-28,29.91
1538245,CRL,2003-03-31,25.52
1538266,CRL,2003-04-30,27.15
1538287,CRL,2003-05-30,31.77
1538308,CRL,2003-06-30,32.18
1538330,CRL,2003-07-31,37.16
1538351,CRL,2003-08-29,35.75
1538372,CRL,2003-09-30,30.69
1538395,CRL,2003-10-31,32.24
1538414,CRL,2003-11-28,32.45
1538436,CRL,2003-12-31,34.33
1538456,CRL,2004-01-30,40.15
1538475,CRL,2004-02-27,43.06
1538498,CRL,2004-03-31,42.85
1538519,CRL,2004-04-30,46.0
1538539,CRL,2004-05-28,45.08
1538560,CRL,2004-06-30,48.87
1538581,CRL,2004-07-30,45.07
1538603,CRL,2004-08-31,43.55
1538624,CRL,2004-09-30,45.8
1538645,CRL,2004-10-29,46.79
1538666,CRL,2004-11-30,46.75
1538688,CRL,2004-12-31,46.01
1538708,CRL,2005-01-31,47.38
1538727,CRL,2005-02-28,46.1
1538749,CRL,2005-03-31,47.04
1538770,CRL,2005-04-29,47.37
1538791,CRL,2005-05-31,48.09
1538813,CRL,2005-06-30,48.25
1538833,CRL,2005-07-29,48.7
1538856,CRL,2005-08-31,50.82
1538877,CRL,2005-09-30,43.62
1538898,CRL,2005-10-31,43.76
1538919,CRL,2005-11-30,45.56
1538940,CRL,2005-12-30,42.37
1538960,CRL,2006-01-31,46.13
1538979,CRL,2006-02-28,48.35
1539002,CRL,2006-03-31,49.02
